timestamp, name, pci.bus_id, driver_version, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/04/13 20:34:24.213, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 20:39:24.214, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 20:39:24.215, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 20:44:24.216, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 20:44:24.217, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 20:49:24.218, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 20:49:24.219, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 20:54:24.220, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 20:54:24.221, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 20:59:24.222, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 20:59:24.223, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:04:24.224, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:04:24.225, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:09:24.226, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:09:24.227, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:14:24.228, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:14:24.229, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:19:24.230, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:19:24.230, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:24:24.232, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:24:24.233, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:29:24.234, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:29:24.235, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:34:24.236, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:34:24.237, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:39:24.238, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:39:24.239, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:44:24.241, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:44:24.241, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:49:24.243, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:49:24.243, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:54:24.244, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:54:24.245, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 21:59:24.245, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 21:59:24.246, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 22:04:24.247, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 22:04:24.248, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48053 MiB, 523 MiB
2021/04/13 22:09:24.249, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 22:09:24.250, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48053 MiB, 523 MiB
2021/04/13 22:14:24.251, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 22:14:24.252, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
2021/04/13 22:19:24.253, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 33, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/13 22:19:24.253, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 38, 0 %, 0 %, 48576 MiB, 48054 MiB, 522 MiB
